"","id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","gold","sex_c","event_gender"
"955","10151","Julien Benneteau","M",30,185,79,"France-2","FRA","2012 Summer",2012,"Summer","London","Tennis","Tennis  Doubles","Bronze","0",-0.5,"Men's"
"956","10160","Brooke Marie Bennett (-Frioud)","F",16,165,57,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  800 metres Freestyle","Gold","1",0.5,"Women's"
"957","10160","Brooke Marie Bennett (-Frioud)","F",20,165,57,"United States","USA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming  400 metres Freestyle","Gold","1",0.5,"Women's"
"958","10160","Brooke Marie Bennett (-Frioud)","F",20,165,57,"United States","USA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming  800 metres Freestyle","Gold","1",0.5,"Women's"
"959","10173","Karen Bennett","F",27,179,75,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Coxed Eights","Silver","0",0.5,"Women's"
"960","10177","Mark Stewart Bennett","M",23,183,89,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens  Rugby Sevens","Silver","0",-0.5,"Men's"
"961","10181","Paul Bennett","M",27,207,100,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Coxed Eights","Gold","1",-0.5,"Men's"
"962","10222","Kristin James ""Kris"" Benson","M",21,193,85,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Baseball","Baseball  Baseball","Bronze","0",-0.5,"Men's"
"963","10230","Neisser Santiago Bent Vzquez","M",19,170,67,"Cuba","CUB","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  100 metres Backstroke","Bronze","0",-0.5,"Men's"
"964","10257","Joseph ""Gunnar"" Bentz","M",20,196,84,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming  4 x 200 metres Freestyle Relay","Gold","1",-0.5,"Men's"
"965","10259","Matej Beu","M",28,196,83,"Slovakia","SVK","2016 Summer",2016,"Summer","Rio de Janeiro","Canoeing","Canoeing  Canadian Singles, Slalom","Silver","0",-0.5,"Men's"
"966","10270","Laura Benz","F",21,172,63,"Switzerland","SUI","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",0.5,"Women's"
"967","10271","Sara Benz","F",21,163,55,"Switzerland","SUI","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",0.5,"Women's"
"968","10280","Josef Bernek","M",28,188,86,"Czech Republic","CZE","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"969","10329","Adem Bereket","M",27,175,76,"Turkey","TUR","2000 Summer",2000,"Summer","Sydney","Wrestling","Wrestling  Middleweight, Freestyle","Bronze","0",-0.5,"Men's"
"970","10337","Richard ""Ricky"" Berens","M",20,188,93,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  4 x 200 metres Freestyle Relay","Gold","1",-0.5,"Men's"
"971","10337","Richard ""Ricky"" Berens","M",24,188,93,"United States","USA","2012 Summer",2012,"Summer","London","Swimming","Swimming  4 x 100 metres Freestyle Relay","Silver","0",-0.5,"Men's"
"972","10337","Richard ""Ricky"" Berens","M",24,188,93,"United States","USA","2012 Summer",2012,"Summer","London","Swimming","Swimming  4 x 200 metres Freestyle Relay","Gold","1",-0.5,"Men's"
"973","10341","Mdlina Bere","F",23,186,75,"Romania","ROU","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Coxed Eights","Bronze","0",0.5,"Women's"
"974","10349","Oleksandr Mykolaiovych Beresh","M",22,171,64,"Ukraine","UKR","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics  Individual All-Around","Bronze","0",-0.5,"Men's"
"975","10349","Oleksandr Mykolaiovych Beresh","M",22,171,64,"Ukraine","UKR","2000 Summer",2000,"Summer","Sydney","Gymnastics","Gymnastics  Team All-Around","Silver","0",-0.5,"Men's"
"976","10352","Dmitry Vladimirovich Berestov","M",24,180,105,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Weightlifting","Weightlifting  Heavyweight","Gold","1",-0.5,"Men's"
"977","10357","Yury Viktorovich Berezhko","M",24,198,97,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball  Volleyball","Bronze","0",-0.5,"Men's"
"978","10357","Yury Viktorovich Berezhko","M",28,198,97,"Russia","RUS","2012 Summer",2012,"Summer","London","Volleyball","Volleyball  Volleyball","Gold","1",-0.5,"Men's"
"979","10361","Yelena Viktorovna Berezhnaya","F",20,154,42,"Russia-2","RUS","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating  Pairs","Silver","0",0.5,"Mixed"
"980","10361","Yelena Viktorovna Berezhnaya","F",24,154,42,"Russia-1","RUS","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Pairs","Gold","1",0.5,"Mixed"
"981","10373","Aki-Petteri Arvid ""Aki"" Berg","M",20,191,94,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",-0.5,"Men's"
"982","10373","Aki-Petteri Arvid ""Aki"" Berg","M",28,191,94,"Finland","FIN","2006 Winter",2006,"Winter","Torino","Ice Hockey","Ice Hockey  Ice Hockey","Silver","0",-0.5,"Men's"
"983","10389","Laura Kay Berg","F",21,168,61,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Softball","Softball  Softball","Gold","1",0.5,"Women's"
"984","10389","Laura Kay Berg","F",25,168,61,"United States","USA","2000 Summer",2000,"Summer","Sydney","Softball","Softball  Softball","Gold","1",0.5,"Women's"
"985","10389","Laura Kay Berg","F",29,168,61,"United States","USA","2004 Summer",2004,"Summer","Athina","Softball","Softball  Softball","Gold","1",0.5,"Women's"
"986","10389","Laura Kay Berg","F",33,168,61,"United States","USA","2008 Summer",2008,"Summer","Beijing","Softball","Softball  Softball","Silver","0",0.5,"Women's"
"987","10390","Lindsey Napela Berg","F",28,173,77,"United States","USA","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball  Volleyball","Silver","0",0.5,"Women's"
"988","10390","Lindsey Napela Berg","F",32,173,77,"United States","USA","2012 Summer",2012,"Summer","London","Volleyball","Volleyball  Volleyball","Silver","0",0.5,"Women's"
"989","10425","Stig Andr Berge","M",33,167,60,"Norway","NOR","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling  Featherweight, Greco-Roman","Bronze","0",-0.5,"Men's"
"990","10430","Gabriel ""Gabe"" Bergen","M",30,187,92,"Canada","CAN","2012 Summer",2012,"Summer","London","Rowing","Rowing  Coxed Eights","Silver","0",-0.5,"Men's"
"991","10455","Lars Berger","M",30,189,76,"Norway","NOR","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Silver","0",-0.5,"Men's"
"992","10467","Tora Berger (-Tveldal)","F",28,166,56,"Norway","NOR","2010 Winter",2010,"Winter","Vancouver","Biathlon","Biathlon  15 kilometres","Gold","1",0.5,"Women's"
"993","10467","Tora Berger (-Tveldal)","F",32,166,56,"Norway","NOR","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  2 x 6 kilometres and 2 x 7.5 kilometres Relay","Gold","1",0.5,"Mixed"
"994","10467","Tora Berger (-Tveldal)","F",32,166,56,"Norway","NOR","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  10 kilometres Pursuit","Silver","0",0.5,"Women's"
"995","10467","Tora Berger (-Tveldal)","F",32,166,56,"Norway","NOR","2014 Winter",2014,"Winter","Sochi","Biathlon","Biathlon  4 x 6 kilometres Relay","Bronze","0",0.5,"Women's"
"996","10472","Patrice Bergeron-Cleary","M",24,188,88,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"997","10472","Patrice Bergeron-Cleary","M",28,188,88,"Canada","CAN","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"998","10482","Emelie Anna Berggren","F",19,170,66,"Sweden","SWE","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",0.5,"Women's"
"999","10499","Ralph Douglas Charles Berglund","M",29,177,78,"Sweden","SWE","1994 Winter",1994,"Winter","Lillehammer","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"1000","10502","Emma Sofia Berglund","F",27,171,64,"Sweden","SWE","2016 Summer",2016,"Summer","Rio de Janeiro","Football","Football  Football","Silver","0",0.5,"Women's"
"1001","10507","Anders Patrik Berglund","M",25,192,99,"Sweden","SWE","2014 Winter",2014,"Winter","Sochi","Ice Hockey","Ice Hockey  Ice Hockey","Silver","0",-0.5,"Men's"
"1002","10539","Eric Bergoust","M",28,183,77,"United States","USA","1998 Winter",1998,"Winter","Nagano","Freestyle Skiing","Freestyle Skiing  Aerials","Gold","1",-0.5,"Men's"
"1003","10543","Pr Jonas Bergqvist","M",31,183,83,"Sweden","SWE","1994 Winter",1994,"Winter","Lillehammer","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"1004","10544","Kajsa Margareta Bergqvist (-Herngren-)","F",23,175,59,"Sweden","SWE","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  High Jump","Bronze","0",0.5,"Women's"
"1005","10555","Jacob Jorrit Bergsma","M",28,188,73,"Netherlands","NED","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating  5,000 metres","Bronze","0",-0.5,"Men's"
"1006","10555","Jacob Jorrit Bergsma","M",28,188,73,"Netherlands","NED","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating  10,000 metres","Gold","1",-0.5,"Men's"
"1007","10557","Margit Anna Kristina Bergstrand","F",38,162,63,"Sweden","SWE","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",0.5,"Women's"
"1008","10589","Miroslav Beri","M",23,198,92,"Serbia and Montenegro","SCG","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball  Basketball","Silver","0",-0.5,"Men's"
"1009","10591","Denys Yuriyovych Berinchyk","M",24,170,64,"Ukraine","UKR","2012 Summer",2012,"Summer","London","Boxing","Boxing  Light-Welterweight","Silver","0",-0.5,"Men's"
"1010","10612","Lobke Berkhout","F",27,183,70,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing  Two Person Dinghy","Silver","0",0.5,"Women's"
"1011","10612","Lobke Berkhout","F",31,183,70,"Netherlands","NED","2012 Summer",2012,"Summer","London","Sailing","Sailing  Two Person Dinghy","Bronze","0",0.5,"Women's"
"1012","10614","Krisztin Berki","M",27,178,70,"Hungary","HUN","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics  Pommelled Horse","Gold","1",-0.5,"Men's"
"1013","10641","Yanet Bermoy Acosta","F",21,154,48,"Cuba","CUB","2008 Summer",2008,"Summer","Beijing","Judo","Judo  Extra-Lightweight","Silver","0",0.5,"Women's"
"1014","10641","Yanet Bermoy Acosta","F",25,154,48,"Cuba","CUB","2012 Summer",2012,"Summer","London","Judo","Judo  Half-Lightweight","Silver","0",0.5,"Women's"
"1015","10674","Alain Andr Louis Edmond Bernard","M",25,196,90,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  50 metres Freestyle","Bronze","0",-0.5,"Men's"
"1016","10674","Alain Andr Louis Edmond Bernard","M",25,196,90,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  100 metres Freestyle","Gold","1",-0.5,"Men's"
"1017","10674","Alain Andr Louis Edmond Bernard","M",25,196,90,"France","FRA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  4 x 100 metres Freestyle Relay","Silver","0",-0.5,"Men's"
"1018","10674","Alain Andr Louis Edmond Bernard","M",29,196,90,"France","FRA","2012 Summer",2012,"Summer","London","Swimming","Swimming  4 x 100 metres Freestyle Relay","Gold","1",-0.5,"Men's"
"1019","10680","Cheryl Bernard (Kullman-)","F",43,163,55,"Canada","CAN","2010 Winter",2010,"Winter","Vancouver","Curling","Curling  Curling","Silver","0",0.5,"Women's"
"1020","10709","Lorenzo Bernardi","M",27,199,94,"Italy","ITA","1996 Summer",1996,"Summer","Atlanta","Volleyball","Volleyball  Volleyball","Silver","0",-0.5,"Men's"
"1021","10724","Miosz Bernatajtys","M",26,183,72,"Poland","POL","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing  Lightweight Coxless Fours","Silver","0",-0.5,"Men's"
"1022","10766","Hedda Helene Berntsen","F",33,167,62,"Norway","NOR","2010 Winter",2010,"Winter","Vancouver","Freestyle Skiing","Freestyle Skiing  Ski Cross","Silver","0",0.5,"Women's"
"1023","10784","Cdric Berrest","M",23,191,94,"France","FRA","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing  Quadruple Sculls","Bronze","0",-0.5,"Men's"
"1024","10871","Lorenzo Bertini","M",28,187,70,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Rowing","Rowing  Lightweight Coxless Fours","Bronze","0",-0.5,"Men's"
"1025","10930","Christina Bertrup","F",37,175,66,"Sweden","SWE","2014 Winter",2014,"Winter","Sochi","Curling","Curling  Curling","Silver","0",0.5,"Women's"
"1026","10937","Ryan Thomas Berube","M",22,180,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  4 x 200 metres Freestyle Relay","Gold","1",-0.5,"Men's"
"1027","10955","Annemieke Marileen Bes","F",30,177,70,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Sailing","Sailing  Three Person Keelboat","Silver","0",0.5,"Women's"
"1028","10994","Aleksandr Andreyevich Bessmertnykh","M",27,182,78,"Russia","RUS","2014 Winter",2014,"Winter","Sochi","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Silver","0",-0.5,"Men's"
"1029","11026","Danny Betancourt Chacn","M",23,175,75,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Baseball","Baseball  Baseball","Gold","1",-0.5,"Men's"
"1030","11047","Janice ""Jan"" Betker","F",37,167,64,"Canada","CAN","1998 Winter",1998,"Winter","Nagano","Curling","Curling  Curling","Gold","1",0.5,"Women's"
"1031","11057","Jean-Christophe Bette","M",22,186,72,"France","FRA","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing  Lightweight Coxless Fours","Gold","1",-0.5,"Men's"
"1032","11069","Paolo Bettini","M",30,169,58,"Italy","ITA","2004 Summer",2004,"Summer","Athina","Cycling","Cycling  Road Race, Individual","Gold","1",-0.5,"Men's"
"1033","11094","Nicole Beukers","F",25,170,66,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Quadruple Sculls","Silver","0",0.5,"Women's"
"1034","11111","Allison Beveridge","F",23,169,62,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling  Team Pursuit","Bronze","0",0.5,"Women's"
"1035","11116","Tully Louise Bevilaqua (Crook-)","F",36,165,66,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball  Basketball","Silver","0",0.5,"Women's"
"1036","11119","Samuel Ryan ""Sam"" Bewley","M",21,192,80,"New Zealand","NZL","2008 Summer",2008,"Summer","Beijing","Cycling","Cycling  Team Pursuit, 4,000 metres","Bronze","0",-0.5,"Men's"
"1037","11119","Samuel Ryan ""Sam"" Bewley","M",25,192,80,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Cycling","Cycling  Team Pursuit, 4,000 metres","Bronze","0",-0.5,"Men's"
"1038","11146","Jamie Lynn Beyerle-Gray (-Corkish)","F",28,157,55,"United States","USA","2012 Summer",2012,"Summer","London","Shooting","Shooting  Small-Bore Rifle, Three Positions, 50 metres","Gold","1",0.5,"Women's"
"1039","11148","Malik Beylerolu","M",26,175,75,"Turkey","TUR","1996 Summer",1996,"Summer","Atlanta","Boxing","Boxing  Middleweight","Silver","0",-0.5,"Men's"
"1040","11173","Hanna Volodymyrivna Bezsonova","F",20,174,49,"Ukraine","UKR","2004 Summer",2004,"Summer","Athina","Rhythmic Gymnastics","Rhythmic Gymnastics  Individual","Bronze","0",0.5,"Women's"
"1041","11173","Hanna Volodymyrivna Bezsonova","F",24,174,49,"Ukraine","UKR","2008 Summer",2008,"Summer","Beijing","Rhythmic Gymnastics","Rhythmic Gymnastics  Individual","Bronze","0",0.5,"Women's"
"1042","11195","Mohini Bhardwaj (-Barry)","F",25,147,43,"United States","USA","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics  Team All-Around","Silver","0",0.5,"Women's"
"1043","11207","Stephen Raj Bhavsar","M",27,169,54,"United States","USA","2008 Summer",2008,"Summer","Beijing","Gymnastics","Gymnastics  Team All-Around","Bronze","0",-0.5,"Men's"
"1044","11223","Bi Wenjing","F",14,142,35,"China","CHN","1996 Summer",1996,"Summer","Atlanta","Gymnastics","Gymnastics  Uneven Bars","Silver","0",0.5,"Women's"
"1045","11242","Diana Bianchedi","F",30,158,46,"Italy","ITA","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing  Foil, Team","Gold","1",0.5,"Women's"
"1046","11275","Suzannah Bianco","F",23,165,52,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Synchronized Swimming","Synchronized Swimming  Team","Gold","1",0.5,"Women's"
"1047","11278","Roberta Bianconi","F",27,176,76,"Italy","ITA","2016 Summer",2016,"Summer","Rio de Janeiro","Water Polo","Water Polo  Water Polo","Silver","0",0.5,"Women's"
"1048","11289","Dariusz Edward Biakowski","M",30,185,91,"Poland","POL","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing  Kayak Fours, 1,000 metres","Bronze","0",-0.5,"Men's"
"1049","11293","Daniel ""Dan"" Bibby","M",25,176,86,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens  Rugby Sevens","Silver","0",-0.5,"Men's"
"1050","11299","Damir Biani","M",27,194,95,"Croatia","CRO","2012 Summer",2012,"Summer","London","Handball","Handball  Handball","Bronze","0",-0.5,"Men's"
"1051","11304","Yuliya Valentinovna Bichik","F",21,184,84,"Belarus","BLR","2004 Summer",2004,"Summer","Athina","Rowing","Rowing  Coxless Pairs","Bronze","0",0.5,"Women's"
"1052","11304","Yuliya Valentinovna Bichik","F",25,184,84,"Belarus","BLR","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing  Coxless Pairs","Bronze","0",0.5,"Women's"
"1053","11325","Laurence Bidaud (-Gradwohl)","F",33,172,62,"Switzerland","SUI","2002 Winter",2002,"Winter","Salt Lake City","Curling","Curling  Curling","Silver","0",0.5,"Women's"
"1054","11335","Nezha Bidouane","F",30,174,65,"Morocco","MAR","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  400 metres Hurdles","Bronze","0",0.5,"Women's"
"1055","11338","Jane Bidstrup","F",42,171,72,"Denmark","DEN","1998 Winter",1998,"Winter","Nagano","Curling","Curling  Curling","Silver","0",0.5,"Women's"
"1056","11347","Sebastian Friedrich Felix Biederlack","M",22,176,73,"Germany","GER","2004 Summer",2004,"Summer","Athina","Hockey","Hockey  Hockey","Bronze","0",-0.5,"Men's"
"1057","11347","Sebastian Friedrich Felix Biederlack","M",26,176,73,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey  Hockey","Gold","1",-0.5,"Men's"
"1058","11375","Christoph Bieler","M",24,180,70,"Austria","AUT","2002 Winter",2002,"Winter","Salt Lake City","Nordic Combined","Nordic Combined  Team","Bronze","0",-0.5,"Men's"
"1059","11375","Christoph Bieler","M",28,180,70,"Austria","AUT","2006 Winter",2006,"Winter","Torino","Nordic Combined","Nordic Combined  Team","Gold","1",-0.5,"Men's"
"1060","11375","Christoph Bieler","M",36,180,70,"Austria","AUT","2014 Winter",2014,"Winter","Sochi","Nordic Combined","Nordic Combined  Team","Bronze","0",-0.5,"Men's"
"1061","11416","Laryssa Biesenthal","F",25,173,66,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing  Quadruple Sculls","Bronze","0",0.5,"Women's"
"1062","11416","Laryssa Biesenthal","F",29,173,66,"Canada","CAN","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing  Coxed Eights","Bronze","0",0.5,"Women's"
"1063","11448","Fiona Clare Bigwood","F",40,173,75,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Equestrianism","Equestrianism  Dressage, Team","Silver","0",0.5,"Mixed"
